TEAM_ID,MISSION_TIME,PACKET_COUNT,MODE,STATE,ALTITUDE,TEMPERATURE,PRESSURE,VOLTAGE,GYRO_R,GYRO_P,GYRO_Y,ACCEL_R,ACCEL_P,ACCEL_Y,MAG_R,MAG_P,MAG_Y,AUTO_GYRO_ROTATION_RATE,GPS_TIME,GPS_ALTITUDE,GPS_LATITUDE,GPS_LONGITUDE,GPS_SATS,CMD_ECHO
3134,00:03:59,2939, F, ASCENT,124.0,23.7,99.7,2.5,0.01,-0.23,0.05,-0.0,0.0,1.01,23.15,66.59,-17.5,2.9,No command send yet
3134,00:04:01,2940, F, ASCENT,124.1,23.7,99.7,2.5,0.01,-0.23,0.05,-0.0,0.0,1.01,23.32,67.48,-18.36,2.9,No command send yet
3134,00:04:03,2941, F, ASCENT,124.2,23.7,99.7,1.2,0.03,-0.26,0.07,-0.0,0.0,1.01,22.26,67.13,-17.68,2.9,No command send yet
3134,00:04:04,2942, F, ASCENT,124.2,23.8,99.7,1.2,0.01,-0.25,0.07,-0.0,0.0,1.01,24.22,69.08,-17.5,2.9,No command send yet
3134,00:04:07,2943, F, ASCENT,124.1,23.8,99.7,1.2,0.01,-0.26,0.02,-0.0,0.0,1.01,25.11,68.19,-16.99,2.9,No command send yet
3134,00:04:08,2944, F, ASCENT,124.0,23.8,99.7,1.2,0.04,-0.17,0.07,-0.0,0.0,1.01,22.97,67.13,-16.3,2.9,No command send yet
3134,00:04:11,2945, F, ASCENT,123.8,23.8,99.7,2.5,0.01,-0.25,0.07,-0.0,0.0,1.01,23.32,66.77,-17.68,2.9,No command send yet
3134,00:04:12,2946, F, ASCENT,123.8,23.8,99.7,2.5,0.01,-0.26,0.03,-0.0,0.0,1.01,22.97,68.55,-17.33,2.9,No command send yet
3134,00:04:15,2947, F, ASCENT,123.7,23.8,99.7,1.2,0.01,-0.24,0.05,-0.0,0.0,1.01,21.9,66.77,-17.33,2.9,No command send yet
3134,00:04:16,2948, F, ASCENT,123.7,23.8,99.7,2.5,0.03,-0.26,0.06,-0.0,0.0,1.01,24.22,66.95,-15.79,2.9,No command send yet
3134,00:04:18,2949, F, ASCENT,123.7,23.8,99.7,1.2,-0.0,-0.25,0.06,-0.0,0.0,1.01,24.93,67.3,-16.47,2.9,No command send yet
3134,00:04:20,2950, F, ASCENT,123.8,23.8,99.7,2.5,0.01,-0.26,0.02,-0.0,0.0,1.01,23.5,65.88,-16.82,2.9,No command send yet
3134,00:04:22,2951, F, ASCENT,123.9,23.8,99.7,2.5,0.01,-0.24,0.06,-0.0,0.0,1.01,25.46,67.84,-15.96,2.9,No command send yet
3134,00:04:23,2952, F, ASCENT,123.9,23.8,99.7,1.2,0.04,-0.23,0.03,-0.0,0.0,1.01,24.75,66.77,-16.3,2.9,No command send yet
3134,00:04:26,2953, F, ASCENT,124.0,23.8,99.7,2.5,0.02,-0.23,0.05,-0.0,0.0,1.01,23.68,67.48,-16.65,2.9,No command send yet
3134,00:04:27,2954, F, ASCENT,124.1,23.8,99.7,1.2,0.01,-0.23,0.05,-0.0,0.0,1.01,23.86,67.66,-16.82,2.9,No command send yet
3134,00:04:30,2955, F, ASCENT,124.1,23.8,99.7,1.2,0.05,-0.23,0.06,-0.0,0.0,1.01,24.93,67.66,-17.16,2.9,No command send yet
3134,00:04:31,2956, F, ASCENT,124.3,23.8,99.7,1.2,0.03,-0.28,0.03,-0.0,0.0,1.01,24.39,68.19,-18.36,2.9,No command send yet
3134,00:04:34,2957, F, ASCENT,124.4,23.8,99.7,1.2,0.01,-0.26,0.06,-0.0,0.0,1.01,24.04,68.19,-15.96,2.9,No command send yet
3134,00:11:39,3179, F, ASCENT,124.0,24.0,99.7,2.5,-0.0,-0.25,0.05,-0.0,0.0,1.01,23.32,67.48,-16.3,2.8,No command send yet
3134,00:11:40,3180, F, ASCENT,124.2,24.0,99.7,2.5,0.01,-0.26,0.02,-0.0,0.0,1.01,23.15,69.08,-16.47,2.8,No command send yet
3134,00:11:43,3181, F, ASCENT,124.3,24.0,99.7,2.5,0.04,-0.23,0.06,-0.0,0.0,1.01,23.32,67.84,-16.65,2.8,No command send yet
3134,00:11:44,3182, F, ASCENT,124.3,24.0,99.7,1.2,0.01,-0.23,0.07,-0.0,0.0,1.01,23.32,66.77,-17.33,2.8,No command send yet
3134,00:11:47,3183, F, ASCENT,124.3,24.0,99.7,2.5,0.01,-0.23,0.05,-0.0,0.0,1.01,25.11,67.84,-16.65,2.8,No command send yet
3134,00:11:48,3184, F, ASCENT,124.3,24.0,99.7,1.2,0.01,-0.26,0.02,-0.0,0.0,1.01,23.86,67.3,-16.47,2.8,No command send yet
3134,00:11:51,3185, F, ASCENT,124.3,24.0,99.7,2.5,0.03,-0.28,0.07,-0.0,0.0,1.01,23.68,68.55,-16.99,2.8,No command send yet
3134,00:11:52,3186, F, ASCENT,124.3,24.0,99.7,1.2,0.02,-0.23,0.05,-0.0,0.0,1.01,24.04,66.06,-15.96,2.8,No command send yet
3134,00:11:55,3187, F, ASCENT,124.3,24.0,99.7,1.2,-0.02,-0.27,0.02,-0.0,0.0,1.01,25.28,68.02,-15.79,2.8,No command send yet
3134,00:11:56,3188, F, ASCENT,124.4,24.0,99.7,1.2,0.01,-0.23,0.02,-0.0,0.0,1.01,24.39,66.77,-17.68,2.8,No command send yet
3134,00:11:58,3189, F, ASCENT,124.4,24.0,99.7,2.5,-0.02,-0.21,0.05,-0.0,0.0,1.01,22.61,67.13,-17.33,2.8,No command send yet
3134,00:12:00,3190, F, ASCENT,124.1,24.0,99.7,1.2,0.01,-0.2,0.05,-0.0,0.0,1.01,24.93,66.95,-16.47,2.8,No command send yet
3134,00:12:02,3191, F, ASCENT,124.0,24.0,99.7,1.2,0.03,-0.3,0.04,-0.0,0.0,1.01,24.22,67.3,-17.5,2.8,No command send yet
3134,00:12:03,3192, F, ASCENT,123.9,24.0,99.7,2.5,0.01,-0.26,0.08,-0.0,0.0,1.01,23.32,67.48,-18.36,2.8,No command send yet
3134,00:12:06,3193, F, ASCENT,123.8,24.0,99.7,2.5,0.02,-0.25,0.04,-0.0,0.0,1.01,23.86,66.59,-16.47,2.8,No command send yet
3134,00:12:07,3194, F, ASCENT,123.8,24.0,99.7,1.2,0.01,-0.21,0.02,-0.0,0.0,1.01,22.61,67.48,-18.02,2.8,No command send yet
3134,00:12:10,3195, F, ASCENT,123.8,24.0,99.7,2.5,0.07,-0.22,0.05,-0.0,0.0,1.01,24.75,68.91,-16.99,2.8,No command send yet
3134,00:12:11,3196, F, ASCENT,123.7,24.0,99.7,2.5,-0.01,-0.25,0.08,-0.0,0.0,1.01,23.86,68.37,-16.13,2.8,No command send yet
3134,00:12:14,3197, F, ASCENT,123.7,24.0,99.7,1.2,0.02,-0.26,0.05,-0.0,0.0,1.01,24.57,66.59,-16.47,2.8,No command send yet
3134,00:12:15,3198, F, ASCENT,123.8,24.0,99.7,1.2,0.01,-0.29,0.04,-0.0,0.0,1.01,24.39,67.13,-16.99,2.8,No command send yet
3134,00:12:17,3199, F, ASCENT,123.8,24.0,99.7,1.2,0.04,-0.26,0.08,-0.0,0.0,1.01,23.32,65.7,-17.33,2.8,No command send yet
3134,00:12:19,3200, F, ASCENT,123.9,24.0,99.7,2.5,0.06,-0.14,0.07,-0.0,0.0,1.01,24.57,67.66,-16.13,2.8,No command send yet
3134,00:12:21,3201, F, ASCENT,123.9,24.0,99.7,0.0,0.01,-0.26,0.11,-0.0,0.0,1.01,23.86,66.95,-15.44,2.8,No command send yet
3134,00:12:22,3202, F, ASCENT,124.0,24.0,99.7,1.2,-0.02,-0.28,0.05,-0.0,0.0,1.01,25.11,67.48,-17.33,2.8,No command send yet
3134,00:12:25,3203, F, ASCENT,124.0,24.0,99.7,2.5,0.01,-0.26,0.02,-0.0,0.0,1.01,23.86,69.08,-17.16,2.8,No command send yet
3134,00:12:26,3204, F, ASCENT,124.0,24.0,99.7,2.5,-0.01,-0.24,0.05,-0.0,0.0,1.01,25.28,66.24,-16.82,2.8,No command send yet
3134,00:12:29,3205, F, ASCENT,124.1,24.0,99.7,2.5,0.02,-0.26,0.04,-0.0,0.0,1.01,23.68,67.13,-16.3,2.8,No command send yet
3134,00:12:30,3206, F, ASCENT,124.2,24.0,99.7,2.5,0.01,-0.25,0.06,-0.0,0.0,1.01,23.5,67.3,-17.5,2.8,No command send yet
3134,00:12:33,3207, F, ASCENT,124.2,24.0,99.7,2.5,0.04,-0.25,0.03,-0.0,0.0,1.01,25.11,67.84,-16.99,2.8,No command send yet
3134,00:12:34,3208, F, ASCENT,124.3,24.0,99.7,1.2,0.02,-0.24,0.02,-0.0,0.0,1.01,23.68,66.77,-16.3,2.8,No command send yet
3134,00:12:37,3209, F, ASCENT,124.3,24.0,99.7,1.2,0.04,-0.16,0.03,-0.0,0.0,1.01,25.82,66.41,-16.99,2.8,No command send yet
3134,00:12:38,3210, F, ASCENT,124.4,24.0,99.7,2.5,0.01,-0.28,0.05,-0.0,0.0,1.01,24.39,68.91,-16.99,2.8,No command send yet
3134,00:12:40,3211, F, ASCENT,124.5,24.0,99.7,2.5,-0.0,-0.26,0.02,-0.0,0.0,1.01,22.79,67.3,-17.16,2.8,No command send yet
3134,00:12:42,3212, F, ASCENT,124.5,24.0,99.7,1.2,0.02,-0.26,0.08,-0.0,0.0,1.01,22.97,68.19,-16.3,2.8,No command send yet
3134,00:12:44,3213, F, ASCENT,124.5,24.0,99.7,2.5,0.02,-0.26,0.04,-0.0,0.0,1.01,22.61,66.06,-18.36,2.8,No command send yet
3134,00:12:45,3214, F, ASCENT,124.5,24.0,99.7,2.5,-0.02,-0.24,0.07,-0.0,0.0,1.01,24.04,68.19,-15.96,2.8,No command send yet
3134,00:12:48,3215, F, ASCENT,124.5,24.0,99.7,1.2,0.01,-0.25,0.05,-0.0,0.0,1.01,24.57,68.02,-17.85,2.8,No command send yet
3134,00:12:49,3216, F, ASCENT,124.5,24.0,99.7,1.2,0.03,-0.25,0.06,-0.0,0.0,1.01,24.04,67.48,-16.99,2.8,No command send yet
3134,00:12:52,3217, F, ASCENT,124.5,24.0,99.7,1.2,-0.0,-0.33,0.07,-0.0,0.0,1.01,24.93,67.3,-17.16,2.8,No command send yet
3134,00:12:53,3218, F, ASCENT,124.6,24.0,99.7,1.2,0.01,-0.25,0.03,-0.0,0.0,1.01,23.15,67.3,-18.19,2.8,No command send yet
3134,00:12:56,3219, F, ASCENT,124.7,24.0,99.7,2.5,-0.04,-0.39,0.06,-0.0,0.0,1.01,22.97,67.84,-16.99,2.8,No command send yet
3134,00:12:57,3220, F, ASCENT,124.6,24.0,99.7,1.2,0.03,-0.28,0.08,-0.0,0.0,1.01,23.68,67.13,-16.99,2.8,No command send yet
3134,00:13:00,3221, F, ASCENT,124.6,24.0,99.7,1.2,0.02,-0.24,0.02,-0.0,0.0,1.01,22.08,68.73,-16.47,2.8,No command send yet
3134,00:13:01,3222, F, ASCENT,124.7,24.0,99.7,1.2,0.01,-0.26,0.04,-0.0,0.0,1.01,23.86,67.66,-17.16,2.8,No command send yet
3134,00:13:03,3223, F, ASCENT,124.7,24.0,99.7,2.5,0.02,-0.27,0.04,-0.0,0.0,1.01,24.75,66.77,-18.02,2.8,No command send yet
3134,00:13:05,3224, F, ASCENT,124.6,24.0,99.7,2.5,0.01,-0.25,0.02,-0.0,0.0,1.01,22.79,67.66,-16.47,2.8,No command send yet
